date,species,abundance,habitat,water_temp,salinity,pollution_index,fishing_pressure,climate_risk
2021-10-17,Coral,114,Open Ocean,20.52337961443956,30.4997211650339,0.3030067417319414,0.09075380819778645,0.9314462546753312
2021-10-18,Turtle,17,Open Ocean,24.229833323429066,30.407754559263815,0.0408079646006233,0.4135284730343063,0.9710392247105589
2021-10-19,Turtle,266,Open Ocean,31.908771062620524,32.55068919050864,0.7112764167956889,0.9077271428630882,0.48312337094709423
2021-10-20,Seagrass,425,Open Ocean,23.229175491194304,31.49533873841008,0.9080696982229283,0.8368182147743145,0.41515399720572643
2021-10-21,Seagrass,399,Mangrove,26.29999277070619,35.92472760161081,0.9243290604766199,0.7523185739912308,0.3101347285947198
2021-10-22,Dolphin,125,Mangrove,30.86813813820507,30.59401773925399,0.22288802510726802,0.1544098043762575,0.04882870183310528
2021-10-23,Turtle,14,Reef,22.786062434285704,37.10111694010031,0.9602529595095527,0.15214326424084623,0.7329063631617386
2021-10-24,Starfish,60,Coastal,28.640379463094284,32.920813120230676,0.5252581241423192,0.84617038101611,0.3557230252237811
2021-10-25,Crab,61,Mangrove,19.95894294124266,35.85310867289205,0.8112054759318875,0.2529408356153736,0.49300655441218344
2021-10-26,Starfish,465,Coastal,30.41043065905629,37.13043992704364,0.4846072018991716,0.5245259762203004,0.9997251935865659
2021-10-27,Turtle,324,Coastal,26.726266569968075,33.142058052575166,0.7545176597651665,0.4399081494734778,0.5544294237052598
2021-10-28,Seagrass,248,Mangrove,22.765733947526833,34.57580279702524,0.8156532387674469,0.2995979688521485,0.03416443255628798
2021-10-29,Seagrass,193,Open Ocean,30.127962747138767,36.8719227457454,0.6416961269441823,0.16748577101629636,0.32680969766477186
2021-10-30,Starfish,234,Open Ocean,22.34270196378047,32.90033814212235,0.24168251933650997,0.5473910236073445,0.38612630312611596
2021-10-31,Coral,419,Open Ocean,30.856513433143878,35.048848062159685,0.5151583517273753,0.515682817572698,0.2494897017312243
2021-11-01,Dolphin,340,Open Ocean,22.498627896713636,34.706098719158874,0.07546867600029594,0.06009466538883168,0.02039670957732498
2021-11-02,Crab,349,Mangrove,31.8331742263831,35.68753108919487,0.4292837206816519,0.13003216442855037,0.46306427611488465
2021-11-03,Starfish,329,Coastal,29.916785446332025,31.319419018479195,0.9216124111580029,0.5291167376646042,0.09692635142610628
2021-11-04,Dolphin,489,Reef,29.85396767158958,33.057377276831104,0.03952421629387037,0.5043568922933395,0.2974334913493817
2021-11-05,Seagrass,367,Open Ocean,29.989185037562226,33.37755691987016,0.16433465208836073,0.6782568114867482,0.8856166818348314
2021-11-06,Crab,392,Reef,27.197067372086572,34.09468709351022,0.4985776748864088,0.1407400765103931,0.8155210793031875
2021-11-07,Dolphin,274,Open Ocean,31.304703300007457,37.154641956794016,0.7148964802723119,0.0813282972559155,0.05006228097292642
2021-11-08,Coral,218,Open Ocean,28.448515034060797,30.9780360270776,0.8316997651298956,0.8810312076997869,0.7812211159969761
2021-11-09,Dolphin,498,Open Ocean,23.59588960041956,31.596369859147433,0.7758027915858331,0.05499600063100962,0.23713176816389148
2021-11-10,Dolphin,471,Open Ocean,27.80279962784661,35.60764114908273,0.5063142961569229,0.9173165640255073,0.4711732100725421
2021-11-11,Crab,300,Open Ocean,23.63138082175515,32.913172702276725,0.23282599441501106,0.8565410768696731,0.5625514003388162
2021-11-12,Turtle,410,Reef,29.926053686381543,31.159593974139398,0.7967099579777686,0.9337707832518768,0.9585447755593488
2021-11-13,Coral,440,Coastal,19.334977433427927,33.08446646452884,0.4654100586469184,0.9858822835006158,0.4974482486175986
2021-11-14,Coral,41,Reef,29.29333288235876,36.87424560277128,0.9247693390621602,0.39696690878955454,0.1091072810710697
2021-11-15,Dolphin,89,Reef,28.32236884680945,35.2078136496178,0.18079381806922068,0.9945129825024605,0.9682285199606598
2021-11-16,Shark,318,Mangrove,22.153124299170635,36.36672681941861,0.9616475617769035,0.33947726772778164,0.08354107983871761
2021-11-17,Shark,426,Mangrove,21.852110317267577,31.935112160234723,0.7864048701764778,0.5461341391797122,0.6317102201822399
2021-11-18,Starfish,477,Open Ocean,19.217573619235623,36.670285647733145,0.8381768586186098,0.4933771745076012,0.722548178621129
2021-11-19,Dolphin,362,Reef,19.501689190822514,32.43532828279682,0.26055370311376835,0.48240863226570985,0.472288572371806
2021-11-20,Crab,199,Coastal,18.562105782688757,32.236580128778584,0.6335763154527054,0.739551256249792,0.696803947752011
2021-11-21,Turtle,184,Open Ocean,22.09602767569553,31.388403609905083,0.1508186656583067,0.2070138187470909,0.15863901221436671
2021-11-22,Crab,417,Mangrove,28.145179437644686,37.09556299787326,0.7699349911517668,0.7656996301175157,0.11880701841970331
2021-11-23,Coral,450,Open Ocean,19.22179638306615,31.042662521381153,0.8498543864347867,0.948439621745126,0.08649122794478525
2021-11-24,Turtle,372,Coastal,28.9650359995617,33.73685280454506,0.8160783294853925,0.5189696369274984,0.2860975571197071
2021-11-25,Dolphin,354,Mangrove,27.105797141376133,32.337098529256636,0.5423189745061595,0.1506852315569177,0.29088296070346265
2021-11-26,Turtle,283,Mangrove,18.95288835892057,32.32392787787131,0.7251013544064435,0.5168040771836289,0.5407827167504257
2021-11-27,Starfish,261,Open Ocean,31.516735664739862,33.40617862610823,0.9019199590420804,0.5485077638942248,0.4089989744759578
2021-11-28,Turtle,290,Mangrove,25.040499233534437,36.0117138737956,0.7040900172329666,0.7171366983397758,0.26115467903907574
2021-11-29,Shark,320,Open Ocean,27.029318741619598,35.775294707861896,0.9521993576941952,0.9598210406550952,0.5636740993491588
2021-11-30,Coral,489,Mangrove,18.701962173075604,36.936601180983516,0.029392524605966752,0.026766807360818823,0.930097425245375
2021-12-01,Turtle,417,Mangrove,31.257363444442205,35.51417995856413,0.08697321542275827,0.5803938823174671,0.8468665883232249
2021-12-02,Shark,88,Coastal,24.88082493433621,30.75290670330286,0.3701149338585944,0.11832976012957175,0.6397963661613935
2021-12-03,Seagrass,102,Reef,20.62390355485868,36.4450453170893,0.182762074311555,0.8040241562103093,0.3556429392405709
2021-12-04,Shark,193,Reef,18.025041622635364,34.197602320048624,0.35804254039256966,0.37430819952810934,0.23230884754386538
2021-12-05,Crab,253,Open Ocean,24.627607829106598,30.846766964160985,0.8305542622686057,0.6285031235323919,0.4753828816671066
2021-12-06,Dolphin,458,Mangrove,19.568374950268712,36.364727962663295,0.8054557689449973,0.9812849652990547,0.611621446264674
2021-12-07,Dolphin,259,Reef,18.95398883144483,30.84567117700842,0.9966949933048462,0.38209036102318694,0.9777423864634567
2021-12-08,Dolphin,226,Open Ocean,27.531016777535005,33.75606982134994,0.17165337063282304,0.15987830552485482,0.06498243590394814
2021-12-09,Coral,54,Open Ocean,27.433847316917536,31.026033244766573,0.8251506687900569,0.042114379832040805,0.889964035083536
2021-12-10,Starfish,351,Reef,20.694453230266074,30.249605955767592,0.45616576174750845,0.601990182484625,0.22658618389084217
2021-12-11,Crab,252,Coastal,18.26922221668741,30.831390891435806,0.577403346262776,0.6277833994403357,0.6857587047560796
2021-12-12,Seagrass,298,Mangrove,21.7766080993841,34.78857795514618,0.38402929305719435,0.32845394264445615,0.665219213503942
2021-12-13,Turtle,388,Coastal,19.62083703883219,32.458650293854916,0.09933887920946749,0.2750126819605869,0.6424012065667852
2021-12-14,Seagrass,60,Mangrove,22.035542994096495,35.36687775808918,0.7512488729867307,0.13215579236128794,0.11325219993455693
2021-12-15,Starfish,269,Reef,24.889517448290164,31.67380306850208,0.9099322602088857,0.12345947614119435,0.0916288174262756
2021-12-16,Coral,299,Reef,30.636002015995764,30.66816897032698,0.7108748786403487,0.240123114895042,0.4827884730127622
2021-12-17,Coral,391,Coastal,20.34494473236805,36.39554107051496,0.41301553049010176,0.10518727045467113,0.19738786927591445
2021-12-18,Coral,433,Open Ocean,27.98929738216077,33.105072958874246,0.4167742144783829,0.9229649123064307,0.5234964863995517
2021-12-19,Crab,258,Reef,30.774311283347295,35.88200932638114,0.7717914485684824,0.6235194497460164,0.24138501901837972
2021-12-20,Turtle,269,Coastal,22.795877649743343,34.73494886509417,0.11196772895708751,0.005163450732576513,0.7853514356064809
2021-12-21,Dolphin,116,Coastal,20.637326135577506,34.5744353355211,0.6226630058064963,0.5973836913705574,0.4945984862907692
2021-12-22,Starfish,378,Reef,23.49786245889934,35.827734959202786,0.917489405484675,0.337108160879104,0.5610088772102102
2021-12-23,Crab,307,Reef,18.078499075853976,31.84019240353598,0.5611698351389182,0.23986364357734657,0.5672505576451128
2021-12-24,Turtle,459,Reef,31.431412453775728,35.92508494571854,0.14051361617964797,0.5236307409949168,0.25515060961092584
2021-12-25,Turtle,22,Mangrove,23.13278535130737,35.72135918421805,0.8681993402823569,0.08532742294720452,0.6173307921985103
2021-12-26,Coral,367,Open Ocean,27.110415195851758,35.46044603906008,0.2573670450234199,0.014478353704103997,0.4096482909884801
2021-12-27,Seagrass,200,Mangrove,25.774985235753086,37.30859717491616,0.8984929970639257,0.6817494524706569,0.9128762704962329
2021-12-28,Dolphin,115,Coastal,18.421939654992904,33.15121402956762,0.34406355392578947,0.9149050074876732,0.5368213334277456
2021-12-29,Coral,173,Coastal,26.096811378658817,36.16418209237001,0.6069660796784497,0.3190756007934332,0.4769372129681656
2021-12-30,Starfish,448,Mangrove,29.119658853355162,37.854149591295766,0.13373946025197914,0.1640073535508444,0.38521962775147334
2021-12-31,Seagrass,347,Mangrove,25.740670084017808,30.927778271093082,0.41213003617266664,0.7878064200930084,0.9784816448802576
2022-01-01,Starfish,471,Reef,23.620376759934924,31.85271197709494,0.9778483485182694,0.981389239645817,0.6964284874873719
2022-01-02,Turtle,256,Coastal,31.391005681195722,36.504995023209524,0.6427540139575064,0.330528743112403,0.8623410580353946
2022-01-03,Shark,330,Open Ocean,18.542424948485344,35.855320801471294,0.5722426047076156,0.3288250452825504,0.43013219281080906
2022-01-04,Dolphin,75,Coastal,27.255251165095,31.213205862693002,0.6405563856933647,0.4571196740507296,0.006820816078684566
2022-01-05,Shark,293,Coastal,31.049966444798677,31.96541253686006,0.2703969973103325,0.5198860439522812,0.11876385825509761
2022-01-06,Turtle,28,Coastal,22.48734455209499,37.365105626781606,0.38323024881183787,0.15700088353472885,0.8890134100173449
2022-01-07,Crab,413,Open Ocean,30.955589017957656,37.3690818657506,0.18848790747072663,0.44323216395109044,0.24370079865521754
2022-01-08,Dolphin,1,Mangrove,28.72538998060726,31.447044864261592,0.2861137108135374,0.6907132135599845,0.4996700280894042
2022-01-09,Shark,393,Reef,18.763536074132865,30.65717244153572,0.36123788351830344,0.07057434748811087,0.32924381465779484
2022-01-10,Seagrass,179,Reef,20.929778535683653,36.039346643939744,0.9565341637320308,0.3083859575465093,0.1789358604234904
2022-01-11,Dolphin,116,Coastal,25.912526421429263,34.151222611805544,0.45782607671812003,0.3686980913323985,0.425787256220586
2022-01-12,Turtle,320,Mangrove,20.741729743659352,30.182250700935366,0.723691603180018,0.9002170622628944,0.899307144988854
2022-01-13,Seagrass,306,Open Ocean,23.053623989970628,30.66769737957902,0.16407560054422887,0.044440010241031946,0.6099892194087977
2022-01-14,Dolphin,157,Coastal,27.99297247345307,37.1089946726593,0.11368037251391727,0.2662020132369435,0.6081471326369277
2022-01-15,Dolphin,269,Open Ocean,22.667309167570558,30.101337725920267,0.8037950617067234,0.6934257037722384,0.42925494725671975
2022-01-16,Shark,154,Coastal,27.487847671909897,31.980441390878365,0.9518134385087277,0.1310521195883677,0.9133505886036369
2022-01-17,Starfish,469,Coastal,27.32106420744067,31.152873515932953,0.7759435360510238,0.44535937016797145,0.11543157461482323
2022-01-18,Shark,129,Reef,24.850931208808223,35.846067296532226,0.011832173638481991,0.4187895475004153,0.41165299888657614
2022-01-19,Crab,333,Mangrove,26.398620172803696,31.400655863854688,0.9385186726793132,0.9383311465454928,0.5171417525197427
2022-01-20,Shark,202,Reef,21.299767535756207,33.72403343260238,0.09514122885878551,0.09592230545687142,0.21007927464885434
2022-01-21,Seagrass,399,Reef,22.53608568979455,35.47920130329366,0.33078388990520735,0.38261316169672943,0.5955432252537263
2022-01-22,Shark,51,Mangrove,23.534226160472016,36.76917949304865,0.44578150195814603,0.3988070203125673,0.7162354025378519
2022-01-23,Crab,453,Open Ocean,23.517447875580714,37.53963963834238,0.3860560584854076,0.7238573677972202,0.39114913515981464
2022-01-24,Dolphin,246,Coastal,20.499377138476895,33.638042944146804,0.6696902078970471,0.7111175943487222,0.6459639305326128
2022-01-25,Coral,249,Reef,30.975242165656148,35.87856753745582,0.3423430975234941,0.2819829687595534,0.40968641075770273
2022-01-26,Coral,32,Reef,31.78333872446092,37.25249963847687,0.01954344213289194,0.625612293947354,0.5413901266511606
2022-01-27,Coral,38,Reef,28.815827092261053,35.5678807827404,0.31953085071039966,0.6759465302699187,0.1672933178203796
2022-01-28,Crab,76,Open Ocean,30.744361816804123,33.063402693572996,0.39253380017204975,0.19874067210721924,0.45048825316816465
2022-01-29,Seagrass,171,Mangrove,29.689078034841984,31.621515970468124,0.22097322546952847,0.9222207785498121,0.221743331644508
2022-01-30,Turtle,377,Open Ocean,18.060494755683195,30.173503053586476,0.552488951493648,0.8195480547550972,0.1483928178506314
2022-01-31,Starfish,27,Coastal,23.05794440038447,32.72635403837018,0.20946447225644005,0.6351344634595874,0.274635047957996
2022-02-01,Seagrass,367,Reef,28.966486876296685,34.269503611130766,0.6107444117531233,0.9162924305511946,0.861535730550181
2022-02-02,Starfish,421,Coastal,28.443304258395152,32.69543112450971,0.540140980452268,0.9516844324859307,0.20663239175512205
2022-02-03,Shark,94,Reef,26.635541575136884,30.222070189153502,0.15450387695825596,0.9756551145499432,0.896105702603893
2022-02-04,Starfish,20,Reef,25.034139349088704,33.450922528634514,0.06029992529033479,0.8598127715732803,0.6751378795479345
2022-02-05,Dolphin,50,Mangrove,18.286573797972892,37.77488977097602,0.3028062545478375,0.47338613715527733,0.5623742781545915
2022-02-06,Crab,481,Open Ocean,18.695212478760407,31.17744006263554,0.580277149428156,0.3561339801776142,0.3101179728525193
2022-02-07,Crab,48,Reef,26.709088046504924,31.316555429613622,0.41851996380882217,0.7137104007372754,0.4847965273018895
2022-02-08,Starfish,7,Coastal,20.621725473433845,37.29112408317121,0.004149072579072488,0.7138585772752873,0.6325589896874548
2022-02-09,Crab,65,Coastal,23.07155903723934,34.422196097941885,0.3117361288060603,0.46340492712468107,0.33394231669918883
2022-02-10,Turtle,293,Open Ocean,29.074272025439818,34.57201854271244,0.7245137099169973,0.04234314029394659,0.9282094245823174
2022-02-11,Coral,408,Coastal,28.757423828241848,31.42189515055212,0.8702525001814144,0.7013153620907498,0.5019416560704966
2022-02-12,Starfish,373,Open Ocean,24.03764575739083,35.648847384874045,0.6385412724559855,0.659901162245447,0.217636688933585
2022-02-13,Shark,467,Open Ocean,25.535643347886452,35.206465684390096,0.2714734027888609,0.13751688209176116,0.12083287483549177
2022-02-14,Starfish,366,Open Ocean,23.209246330162614,35.67700207690762,0.504639218418072,0.906721321797069,0.2827740036041758
2022-02-15,Turtle,417,Mangrove,30.877413253152195,30.152762424092202,0.8938651536681868,0.49523509406580835,0.10093009440723355
2022-02-16,Seagrass,183,Coastal,27.617417020577435,37.21215913508446,0.7410167991728204,0.6753142831295551,0.7275079598501447
2022-02-17,Seagrass,124,Coastal,26.555460059274033,31.66857042658598,0.6781966586192006,0.1705277678648689,0.573449669885045
2022-02-18,Coral,324,Coastal,30.376923170530517,30.932437450699933,0.8353474218218802,0.6104578037326012,0.7733209027625513
2022-02-19,Crab,162,Mangrove,29.190178765524625,37.16934279938751,0.7852517635315326,0.35161014211664066,0.01990856754288961
2022-02-20,Crab,336,Reef,24.157339386781615,31.578457776775053,0.9400207850343067,0.5417429660873628,0.7376166094176334
2022-02-21,Turtle,121,Mangrove,19.0789525465986,31.32140944007642,0.32757391532063784,0.12994071050976996,0.4145929566130888
2022-02-22,Turtle,131,Reef,28.41043207691703,35.82865771788469,0.864528700572005,0.5874882931315433,0.8050859876931394
2022-02-23,Dolphin,305,Reef,26.39994198544146,34.16647394230107,0.18464733349409912,0.9111798636671178,0.2117519751660797
2022-02-24,Turtle,396,Mangrove,21.75632806941538,34.84859419600814,0.6605779580956458,0.8541085783324261,0.0009608153945691589
2022-02-25,Seagrass,222,Coastal,21.573558419265975,34.029589239649496,0.7185820235984652,0.7888865117755748,0.40822474641099427
2022-02-26,Dolphin,304,Open Ocean,24.478452667682937,37.50327916808388,0.8851556322447559,0.5208148074741575,0.13921883349678277
2022-02-27,Starfish,427,Coastal,31.093133349302196,37.88456961871942,0.45641105372774904,0.0794647285371658,0.8797533513720831
2022-02-28,Crab,297,Mangrove,18.125478880970704,30.090597792896702,0.6385801028507199,0.363450300174163,0.0427633022465892
2022-03-01,Turtle,170,Coastal,27.79551781213723,35.53452093340883,0.3979085189045246,0.5543919565005349,0.8099236945311143
2022-03-02,Coral,424,Open Ocean,31.04484057581485,35.40887558344415,0.8270045269795611,0.3706955084129139,0.5412547307678649
2022-03-03,Coral,198,Reef,19.789701606409125,35.30315221471344,0.08643944453628527,0.1934059512574191,0.44266971561102364
2022-03-04,Starfish,53,Coastal,22.033455388098453,35.32372711068172,0.6234763054680071,0.11182707459189911,0.012295524925024282
2022-03-05,Turtle,432,Coastal,26.58150770676705,34.206013990764006,0.5076311117516195,0.010409905974194222,0.5103244191118019
2022-03-06,Turtle,52,Reef,28.59032705455747,32.105145236714215,0.8630214744443502,0.985510640069887,0.47562033940034343
2022-03-07,Coral,403,Open Ocean,18.157454393524482,30.400123366021482,0.8415913692011754,0.8535116311934371,0.6075691925409725
2022-03-08,Coral,285,Mangrove,30.8386538469572,33.4929423564,0.5535656491112365,0.7060542405856489,0.7688721974934588
2022-03-09,Turtle,42,Open Ocean,30.480581559133455,31.468616033328782,0.8579979594133372,0.3511557328386683,0.9206723157358824
2022-03-10,Starfish,371,Reef,24.049725645822882,34.75919379453052,0.7343459547365385,0.8496077527350769,0.2727645871712404
2022-03-11,Dolphin,36,Coastal,22.342762741459786,37.94329491757811,0.749136606449605,0.26468743134994854,0.5012733029606349
2022-03-12,Starfish,454,Coastal,30.6827330943743,31.47721183993877,0.11229119673175525,0.8919887732846803,0.8994664448447133
2022-03-13,Turtle,370,Coastal,25.31768907892182,34.03450181313447,0.1497787958281147,0.8468998094477788,0.9283549000150997
2022-03-14,Starfish,313,Coastal,24.289782280476462,35.256347080656596,0.47841593676276384,0.982751023583498,0.8164208970093721
2022-03-15,Turtle,61,Reef,21.42120532958649,33.726367727259806,0.925690177103483,0.5718637964832977,0.7463270517804157
2022-03-16,Turtle,439,Coastal,30.99770129745841,33.82832680841787,0.6278994033370803,0.7374703440217821,0.8240166548589763
2022-03-17,Turtle,427,Reef,26.160866447597755,35.71780741613178,0.9549851538491587,0.8329069760320871,0.7808723605378605
2022-03-18,Turtle,203,Open Ocean,31.182888591493903,35.59790936633142,0.397392658013921,0.9717011636412876,0.04103269331527637
2022-03-19,Coral,295,Reef,26.277106311433897,30.67993883680807,0.17232587045381897,0.27667037056007704,0.8496534914904919
2022-03-20,Crab,175,Open Ocean,24.822243994705893,32.48769465188396,0.17276542283150842,0.6308750540832416,0.43636865530667734
2022-03-21,Shark,465,Reef,23.10010751399106,35.36108917691515,0.7632271072208329,0.34293455503054127,0.26641993060128866
2022-03-22,Dolphin,17,Reef,23.93521593691248,33.032432720240095,0.5112685030715255,0.5001160715516824,0.004774857796643106
2022-03-23,Crab,356,Coastal,23.227399090178686,36.13497118861803,0.7420734376647962,0.31811722323839386,0.10985060320501883
2022-03-24,Shark,301,Reef,27.6378034420554,33.078226117621156,0.09250051320887509,0.6266073096837985,0.6299352933761735
2022-03-25,Dolphin,315,Mangrove,27.890516274469356,31.542983618358146,0.5457656126576024,0.4358875744754559,0.18781495910694135
2022-03-26,Seagrass,426,Open Ocean,30.594025526955566,37.428247592236524,0.41906702833544784,0.04727966420397378,0.048376906703372025
2022-03-27,Coral,114,Mangrove,24.64900557352319,34.71340831031089,0.2429177651740867,0.344472818401785,0.25507067869375355
2022-03-28,Seagrass,485,Open Ocean,22.8152727256769,32.62270665217439,0.5244454292297124,0.5347153492860494,0.6538308260151512
2022-03-29,Dolphin,38,Coastal,23.13530622655315,31.398306676759837,0.5146104054904393,0.8833302701128819,0.297255454074428
2022-03-30,Shark,1,Reef,31.152491933254723,37.97849951960124,0.7764922418762703,0.2302049632167803,0.6212826425869371
2022-03-31,Crab,447,Open Ocean,21.27635805516752,36.97317369778662,0.6906970661876438,0.5453834185477446,0.02103676466503268
2022-04-01,Starfish,137,Mangrove,28.488619803611932,33.55928774783826,0.1234952494924193,0.6783366189365243,0.6305153124556346
2022-04-02,Turtle,274,Coastal,29.943350730025188,31.11562431877982,0.15461907628354565,0.587438632491863,0.3805089773680711
2022-04-03,Crab,148,Coastal,20.11556750842463,30.956204772473118,0.373891637597349,0.6224257933707998,0.8989783455045744
2022-04-04,Coral,128,Coastal,27.802676554004943,34.531089110717346,0.6592602675867313,0.8060769639829725,0.13258116127758146
2022-04-05,Coral,19,Open Ocean,30.994095796310056,34.673070845932564,0.9727468685255697,0.07844205573803475,0.4183069637684764
2022-04-06,Seagrass,21,Open Ocean,22.26225039772786,35.75839025878891,0.41033596731955013,0.803341854550611,0.002616350458601091
2022-04-07,Shark,408,Reef,18.68558063426487,36.32261664266343,0.17584735028497078,0.5767367418052392,0.14973377648334463
2022-04-08,Seagrass,449,Coastal,31.547522683212083,34.59254937774308,0.9978567799468787,0.3992754180808801,0.009840859651715994
2022-04-09,Crab,261,Coastal,27.405534332220295,35.35346519358843,0.08843895550143233,0.06965929715946562,0.28868586510360517
2022-04-10,Seagrass,416,Mangrove,18.0432816280726,34.34503920423386,0.3297935940520229,0.30092672737221837,0.040196604253100676
2022-04-11,Crab,384,Open Ocean,18.556383325563832,32.47761899733367,0.11687581159595029,0.3874207843560077,0.90802238746865
2022-04-12,Crab,175,Mangrove,25.96211714796923,33.46343195916956,0.6106454830598579,0.6347129081746451,0.5385152971802502
2022-04-13,Crab,33,Coastal,30.46564212327509,33.86427433312309,0.9083758444750791,0.27663985148887904,0.08235062603799781
2022-04-14,Crab,81,Open Ocean,26.642231717104266,37.021011264706125,0.14640094867701436,0.05705122187657996,0.6749491578466036
2022-04-15,Turtle,152,Mangrove,19.667072884998667,35.28420673344016,0.03647290760319366,0.723642866951939,0.2547631019207357
2022-04-16,Seagrass,379,Reef,26.875070840873242,33.4962898635821,0.5562260353550288,0.005844342142993009,0.34791363023342525
2022-04-17,Coral,52,Mangrove,23.504914858074002,34.21824263443361,0.8361669864197118,0.592849288205437,0.06535819309469926
2022-04-18,Coral,93,Coastal,31.164020052272456,33.24256701385783,0.9289147300009172,0.37593503164851194,0.2559704614344678
2022-04-19,Seagrass,309,Coastal,23.167121698017937,33.47507710776445,0.21945063155529754,0.431459336358229,0.5169086785109221
2022-04-20,Dolphin,449,Reef,30.380665093370432,34.63975590180344,0.8461259050548875,0.668247923753789,0.002691214195747693
2022-04-21,Turtle,197,Reef,28.133907673731155,36.6984199178841,0.27994634442001165,0.7665523701027114,0.45074516100084605
2022-04-22,Shark,67,Coastal,18.354637496143706,37.252313698171854,0.4152809362735046,0.780574899467249,0.9316239849656127
2022-04-23,Crab,250,Open Ocean,29.333956799132974,33.4681250955916,0.7481106165582041,0.6093659278965029,0.372703382887557
2022-04-24,Shark,222,Open Ocean,30.007188099125614,30.32234742736165,0.09339394741319818,0.8013833264012037,0.7812083474113964
2022-04-25,Crab,440,Reef,20.517051505148356,30.982182810388395,0.8994708569687946,0.2910418173484368,0.32095860134489496
2022-04-26,Crab,374,Reef,22.553022279147818,36.43557655587506,0.25337457771472327,0.7196890550211369,0.9350767093855077
2022-04-27,Dolphin,419,Mangrove,21.516057070141702,35.20996866517448,0.8609094203574291,0.9441662045092961,0.2832315380802829
2022-04-28,Coral,36,Reef,23.38886834991635,31.425634372968254,0.39692439406474767,0.9722880342714515,0.25581652093544216
2022-04-29,Starfish,159,Mangrove,25.55007145051265,30.120905954819946,0.5141695294997619,0.7497113909947054,0.5314491651141515
2022-04-30,Starfish,254,Coastal,24.268805623837682,32.10778609771752,0.20442759287452417,0.3386633772878961,0.7575273438042197
2022-05-01,Crab,459,Mangrove,27.900770042296124,34.600913843281376,0.9766091825926133,0.035333421313944346,0.8069563824145729
2022-05-02,Seagrass,401,Reef,26.078788197305947,36.924699086373664,0.053635815359105,0.9901229101066771,0.7410744858941697
2022-05-03,Crab,115,Coastal,23.003678508016925,34.721570197446596,0.3351297323960303,0.06326206967549697,0.9083648247204053
2022-05-04,Crab,394,Reef,31.759437276861085,36.5135906385578,0.6396750753390358,0.5597769638918794,0.9331040397362136
2022-05-05,Crab,85,Mangrove,20.48078869960869,33.04265422817442,0.04101833863580662,0.31908943907971954,0.5735829228762591
2022-05-06,Dolphin,498,Reef,18.599569163408386,30.556768872794912,0.28654086861583605,0.6146449382673623,0.9703334787589544
2022-05-07,Turtle,170,Mangrove,29.041533725470508,34.7109495560798,0.37481246743570207,0.7312367337929195,0.517072500243989
2022-05-08,Starfish,338,Coastal,20.249934883228867,33.7055400286726,0.5806891202392863,0.2526596593149919,0.22280904014669511
2022-05-09,Crab,92,Reef,29.674224463919856,36.50403873248799,0.3890191197144066,0.3600716447186255,0.8705508960310681
2022-05-10,Turtle,77,Reef,20.322380845587773,31.55614852764723,0.09448702665430897,0.8305931976120475,0.6274565295819146
2022-05-11,Turtle,148,Open Ocean,29.76705129562245,35.28533918658259,0.853858769042078,0.1073932576079415,0.7554175181934463
2022-05-12,Turtle,317,Mangrove,23.916310567852776,37.25420894123174,0.5225735048937884,0.9489547137602558,0.925438348950149
2022-05-13,Shark,237,Coastal,31.874291657640036,33.9921271094997,0.03252274935657207,0.2053431271462549,0.7924262294443455
2022-05-14,Seagrass,216,Mangrove,26.78120635027664,34.41057666794267,0.5695795799589709,0.31042412649518336,0.6914161906142803
2022-05-15,Seagrass,496,Mangrove,25.884265367460372,30.12519491740108,0.2704889142694159,0.47733943495048425,0.13475626301182653
2022-05-16,Seagrass,243,Reef,30.579402474109013,30.517073999546064,0.817739442144257,0.9263659811799374,0.7461251569995837
2022-05-17,Dolphin,112,Mangrove,20.324224117681005,37.48752280839099,0.6818454000863382,0.7324571940255411,0.2780549056274626
2022-05-18,Coral,86,Mangrove,28.928062947277887,37.27836885152563,0.24376239224762897,0.596107949789663,0.9693338656887939
2022-05-19,Starfish,424,Coastal,30.050615927057894,37.7234266090156,0.9230555498383118,0.10953716495372812,0.08634190226635441
2022-05-20,Dolphin,228,Reef,21.527261684511835,37.531730134509466,0.7223103620710516,0.3296862397787753,0.1886782364433791
2022-05-21,Crab,459,Open Ocean,29.869826062594967,35.86914964973327,0.15767297142976344,0.9202811816123816,0.3924723379481714
2022-05-22,Starfish,352,Coastal,19.075607038833684,31.343742380823148,0.34343253641664007,0.43978060970545374,0.06588657554798827
2022-05-23,Crab,97,Open Ocean,22.661124950531054,30.79987039006884,0.7916133607662249,0.6277627574556839,0.3137572282398492
2022-05-24,Crab,205,Open Ocean,30.90978439067383,31.4152454776124,0.549529340488022,0.22993893148968136,0.42051824080115974
2022-05-25,Crab,420,Coastal,31.52460045274169,31.877559106865384,0.37089761478321503,0.5003063180455771,0.9123040554948213
2022-05-26,Turtle,262,Coastal,22.543977143236603,37.48514906460553,0.01394078316132008,0.6740586844451132,0.31901838857656906
2022-05-27,Dolphin,44,Coastal,22.13451510981642,34.57445394698051,0.9681480530563241,0.02824450514171417,0.10866562567039684
2022-05-28,Seagrass,213,Open Ocean,28.189239665443864,37.370846139442435,0.04758202077548934,0.5605278264652871,0.5870010320758562
