date,sst,salinity,ph,chlorophyll,oxygen,latitude,longitude
21-11-2019,23.42840179,35.94282874,8.244995595,3.483714956,6.294623187,23.95088789,60.38441205
22-11-2019,25.91857614,36.9689547,8.226569618,0.244609794,5.224470616,-6.513702131,75.20929337
23-11-2019,28.36211229,33.77444906,7.939883675,1.665387868,8.289379905,-6.648134394,85.09984901
24-11-2019,28.52210143,33.9169873,8.253756065,2.351549567,4.757584626,21.14527051,84.7257629
25-11-2019,29.8487279,34.82900915,7.840550764,1.893129164,7.812059251,-14.89291182,73.50276778
26-11-2019,24.6164447,35.05742371,8.169572382,2.904315443,5.641917155,-6.650324649,45.39054665
27-11-2019,20.09408951,31.57097349,8.085005223,3.460214515,8.899660357,-28.10985482,69.93435219
28-11-2019,23.7906586,31.64055383,7.895342254,1.966949219,6.601713535,21.27763441,97.82601562
29-11-2019,21.55312088,30.86069745,8.3555561,0.605114944,7.39247455,-17.76480602,58.11636395
30-11-2019,28.3942938,33.70504254,8.278071133,1.119036909,4.407646958,28.38804438,114.1938902
01-12-2019,30.76395815,33.79033886,8.318535022,0.318694104,8.31706916,-27.67610651,72.33017555
02-12-2019,28.5406747,33.49905293,8.276392524,0.658566439,4.819305662,10.53056395,92.17826128
03-12-2019,31.34755686,33.98700731,8.116090039,2.173350988,6.157531597,13.10244141,93.88780877
04-12-2019,30.17329409,35.64028433,8.327077465,3.224033673,8.29704459,8.79770674,58.89542552
05-12-2019,22.78525454,37.85763894,8.282752714,0.429448068,5.764142443,-21.96709115,79.3967356
06-12-2019,27.0399664,31.15876299,7.996352475,1.312332258,8.756125441,16.12290656,115.4864768
07-12-2019,27.39372827,33.67066206,8.081827018,1.715358589,8.494045158,2.394701834,57.83735464
08-12-2019,28.42831594,31.68525207,7.912134371,0.879742272,7.985066426,6.385595817,69.72567336
09-12-2019,23.60291551,31.00079561,8.342368146,2.075698963,4.606017442,-8.854639726,96.63889985
10-12-2019,28.81886032,36.51539241,8.344976979,0.13880373,8.467231532,-4.638254453,107.8238764
11-12-2019,21.00419202,32.15033442,8.399837149,1.451229673,7.131865805,-25.12690173,89.3945885
12-12-2019,20.39742535,35.97673768,8.322415682,3.129246844,6.983326372,29.43227048,90.63486074
13-12-2019,21.08509106,35.88269088,8.071061184,1.57548793,5.996673851,-18.36935924,70.77010934
14-12-2019,26.55618287,35.26215888,8.32042503,2.355587633,5.979131591,-23.00452276,73.61142164
15-12-2019,30.57642927,32.79421872,8.05182046,2.455008046,4.053736254,-18.24694524,110.1563738
16-12-2019,26.78983551,30.6415477,8.266314485,0.805023943,6.60354448,28.42948909,59.05468697
17-12-2019,23.21544827,31.82672479,7.907030258,1.74551579,5.418859834,25.06618765,52.75858625
18-12-2019,22.64776304,34.98823824,8.231271102,1.432823983,7.028651644,-29.5737391,70.69911585
19-12-2019,26.31265533,37.52079591,8.255163037,3.493188726,7.434015712,-5.605690613,62.15676505
20-12-2019,27.48778623,32.64561302,8.247846868,0.519311956,6.548206934,19.19160845,114.3853339
21-12-2019,22.94765901,37.12662362,7.89518702,1.337636031,7.454287652,29.60443101,93.46863366
22-12-2019,28.01269961,31.45633623,8.368404269,2.25149243,5.953907624,17.51981081,51.53157949
23-12-2019,24.58557166,34.54810603,8.177838376,2.103671098,4.483711193,10.96052602,55.23992284
24-12-2019,20.22840709,30.33813325,8.393887817,3.366645619,8.240789839,23.1216746,106.3518784
25-12-2019,20.02667043,32.22964772,7.963691302,0.307463078,7.658980144,14.91365591,97.17501362
26-12-2019,22.68345456,36.72503786,7.983554631,0.742875758,8.314288373,18.18298104,75.95767304
27-12-2019,21.26216786,37.01359299,8.325696782,2.738413791,5.643140651,-14.06323796,65.14825301
28-12-2019,28.47146199,37.70577606,8.235032514,2.571562756,7.456106583,9.525044694,52.69718388
29-12-2019,28.74599808,33.60325302,8.104206407,2.726645385,7.040522803,23.21911781,67.40574891
30-12-2019,25.83763471,35.95684873,8.269950245,2.268336382,6.490844242,1.012170579,57.00887374
31-12-2019,26.62767015,37.31175731,8.153477934,3.06251518,6.066533643,24.10251448,73.74554559
01-01-2020,20.45001416,30.59107608,8.2994892,2.811409173,8.56116947,25.12721819,68.06234112
02-01-2020,21.76239063,30.534081,7.882386826,1.224358254,8.148818386,-0.446071215,31.3197541
03-01-2020,20.92782324,31.73936732,8.106207943,3.427221912,7.265488505,-11.76994798,109.6306789
04-01-2020,27.71505796,33.0803096,8.351031962,3.451461129,4.942601707,-26.98849502,67.20233262
05-01-2020,27.97710178,35.89237022,8.138246727,1.647466825,7.117590484,17.78959474,55.08991045
06-01-2020,31.27314994,32.82109933,7.900619641,1.585545498,5.764086617,2.17028297,86.4711429
07-01-2020,29.40329309,33.69034542,8.223747264,0.200768311,6.963885823,15.13421023,99.29438438
08-01-2020,22.12180196,33.26793571,7.917267667,3.301997634,5.326721028,-20.91563578,83.88680145
09-01-2020,21.58408716,32.81881489,8.173639753,0.113264864,5.656222783,18.61500746,55.48342979
10-01-2020,24.40058069,33.57387092,8.236374464,2.747857476,6.477773635,-22.23487447,70.66413913
11-01-2020,24.6005611,37.19975361,8.082930052,0.843994901,7.037905243,3.666501695,78.55851338
12-01-2020,23.70069543,31.14835682,7.916799143,3.465683429,6.683222404,14.73164146,67.24398727
13-01-2020,20.86067748,37.99840214,8.279309447,1.025591906,7.283633103,-21.08775112,64.11682231
14-01-2020,31.25750869,30.88566754,7.977225574,1.272086193,4.88395288,5.450233488,30.00188014
15-01-2020,26.46037345,37.61038967,8.040545844,1.144271989,5.370352343,27.83242273,116.5772208
16-01-2020,27.0645874,30.94391878,7.971175916,1.10501404,8.809539,-26.97075837,67.63361276
17-01-2020,22.42381155,33.20608157,8.089280627,1.912155994,4.424022738,-27.91580125,57.23514955
18-01-2020,31.60683109,30.80069694,7.919105412,2.945437453,4.840710322,-17.14202795,56.87942411
19-01-2020,20.54841954,31.26280297,7.926811978,1.260151275,6.454195862,11.0705032,72.78947669
20-01-2020,31.93330644,32.46378374,8.27789537,0.120495984,7.23899321,4.632663915,90.4319822
21-01-2020,27.61054071,35.07461698,7.880501588,1.765796967,7.773207499,29.06984442,48.68622596
22-01-2020,29.96236202,32.63781705,8.283327313,2.473656809,7.412193297,17.28307862,90.914947
23-01-2020,31.54567392,37.7852654,8.078238556,2.57843401,5.658887905,-10.82009245,52.14909907
24-01-2020,24.20123703,30.47146594,8.16897389,0.377901499,6.228349398,20.22214658,115.7204059
25-01-2020,29.24874015,31.18884246,7.826752783,2.305734673,4.377547468,16.153834,77.15419984
26-01-2020,23.13087955,37.67763995,8.394508841,1.3020479,6.90486117,-1.332805174,66.70199738
27-01-2020,28.92446089,34.2818848,8.192777835,0.475394161,8.572928901,24.47250168,108.7884165
28-01-2020,20.88617304,35.74488551,8.07966256,1.965084338,8.312090091,-19.51373118,62.16697985
29-01-2020,31.441713,35.94920512,7.897276492,0.301217466,4.695682743,-0.958645546,65.89870245
30-01-2020,31.74948662,32.65767337,8.33048069,3.472374005,6.319183002,25.25798166,65.90189261
31-01-2020,22.86772987,32.24885004,7.827425082,1.816336006,6.585180466,-4.136492897,45.38332926
01-02-2020,24.00391296,31.58453826,8.177588672,1.04572029,7.770376197,4.553866556,87.3405942
02-02-2020,27.33881244,31.94946947,8.309713707,1.107348395,7.41154448,7.891422264,100.5087241
03-02-2020,27.13750745,32.94883554,8.243633408,3.339512959,4.764356992,26.24202401,69.81288212
04-02-2020,26.15244436,30.828121,7.914442505,2.912966769,8.053931802,-22.1164147,96.36907008
05-02-2020,22.4661418,36.02693154,8.345379804,1.102079048,7.605119295,-18.88802919,34.06238301
06-02-2020,28.84540804,36.14135492,8.383758428,1.82498592,8.052005358,2.70875818,74.0185163
07-02-2020,22.44952922,36.81688638,8.193833689,1.662775644,8.183416671,-17.51147904,97.09901244
08-02-2020,31.00869571,32.90484735,7.849257384,2.986512257,6.005007951,3.799515865,35.84606496
09-02-2020,30.44821792,37.97923982,7.968690619,1.337866123,7.647805887,-1.699193893,116.68264
10-02-2020,29.38014198,36.87251227,7.871792601,1.576331908,8.424652856,20.42164059,111.7152683
11-02-2020,29.10269936,35.62059316,7.921003677,0.219237012,4.733602713,10.24909958,81.23820745
12-02-2020,23.32958162,32.52042348,8.272993392,0.392275504,6.693779913,-19.490224,94.63604155
13-02-2020,28.10536484,36.53010525,7.931905797,1.798277427,8.565346524,5.657682883,89.44429313
14-02-2020,24.49080626,36.72773015,8.165745276,3.008886098,6.837756115,-3.793993407,60.16781468
15-02-2020,22.37153019,37.57578464,8.180128481,1.256843155,5.214044995,-22.03184087,79.2115907
16-02-2020,28.5949898,36.31839913,7.941607053,0.11830345,7.388779683,-27.49046276,47.3681267
17-02-2020,24.93069519,30.45150347,8.264201982,2.927159753,6.937072244,5.921790442,106.159643
18-02-2020,24.81288161,33.47933527,7.976899823,2.459836167,8.146264222,-14.13862522,83.5098452
19-02-2020,31.45698408,34.44579664,8.367856358,3.468082663,5.277196127,1.455642847,46.00662475
20-02-2020,31.92941964,30.07580068,7.838990472,1.801698276,6.773867104,21.37013465,80.03113328
21-02-2020,22.67867126,34.35767798,8.145383849,1.990915998,8.507503152,20.06507279,71.31134564
22-02-2020,26.61327852,37.69829664,8.172277015,0.611754044,6.765500365,14.07046321,54.03111991
23-02-2020,26.78573252,32.4988487,8.254022994,0.599544145,6.349554642,-9.579672701,82.7637506
24-02-2020,21.12474107,37.22775542,8.241677267,0.34195633,4.436301397,-8.435969454,113.3225657
25-02-2020,24.37130467,34.49421065,7.929679241,0.138634491,5.19646877,20.80938163,37.86900308
26-02-2020,23.17278653,32.99723844,7.908261879,2.782115426,6.104756021,-18.29135688,105.4816137
27-02-2020,31.10527768,34.25182971,8.23383895,2.239898242,8.443818665,-6.693582428,119.7096706
28-02-2020,30.83766667,34.39382452,8.036697616,1.040631961,6.383314251,-26.09696376,40.71786909
29-02-2020,24.67391476,37.30237675,7.862015494,1.401712905,8.746525038,-23.03974337,115.7027384
01-03-2020,21.74737823,33.78215566,8.13998027,0.416176482,6.277309297,-8.845529503,80.52576898
02-03-2020,21.79957145,33.90478359,8.262299059,2.928520722,6.113357668,-17.47135276,99.58701567
03-03-2020,31.22935051,36.14807715,8.105081602,1.377037649,6.36504168,9.504846622,79.2931512
04-03-2020,25.727878,37.10764068,8.171136394,0.75416355,5.589044995,-25.01784271,72.95749991
05-03-2020,22.36707793,34.88762677,8.398607665,0.98656773,5.910947827,10.42105155,119.7481961
06-03-2020,26.09646531,35.10592032,8.305061111,2.307280909,7.856445878,11.31412384,60.72269505
07-03-2020,29.48810412,36.01485432,8.373852627,2.204913762,6.474945962,1.747781243,77.80432441
08-03-2020,24.31920691,31.97568265,7.86585838,1.543180483,8.508520886,-10.35000335,115.1160993
09-03-2020,28.74566194,34.40558586,8.339139686,3.253753603,5.26876571,24.30243378,65.91472209
10-03-2020,22.4976482,34.50163762,8.088905991,0.314831626,4.757326612,25.15298155,35.18274394
11-03-2020,26.215953,30.66770291,8.081891727,2.757225882,5.206337891,10.37258509,46.77785059
12-03-2020,29.85915097,35.96307667,8.01467428,1.036497861,7.501011804,19.29969841,34.20638272
13-03-2020,28.39784867,37.80585651,7.947052045,3.191319094,4.099007484,11.17920251,32.07438581
14-03-2020,26.50110132,37.84353181,8.141706543,1.37027716,4.857995379,19.2512818,79.13423672
15-03-2020,29.16935437,33.73847837,7.850366878,0.701112267,7.470405154,20.64947868,58.08130465
16-03-2020,20.26513142,31.91556808,8.314765569,3.408228292,6.413714408,-28.86794959,111.3507449
17-03-2020,29.2503546,34.80725695,8.2348738,1.394144766,6.818249092,16.94729451,85.31536071
18-03-2020,28.3400998,34.26584769,8.30481585,1.52341475,6.764853506,-19.97273249,58.74102033
19-03-2020,22.45013187,30.84808467,8.277207636,1.422742682,7.702199677,2.233926113,119.926062
20-03-2020,23.56403895,32.53981691,7.814360402,2.187709007,4.172965269,-29.40977005,73.55247206
21-03-2020,25.37500326,33.24362196,8.087678656,3.403734557,5.910736101,-2.118984731,68.0442606
22-03-2020,28.22434588,33.39690233,8.091226555,0.524617698,5.788153759,-9.861531384,104.5906144
23-03-2020,30.20405417,36.51003769,8.187778093,2.362161688,4.865535441,14.09100718,44.47309153
24-03-2020,30.8604541,36.83194599,8.368885691,0.152187985,5.369364591,25.88385106,42.45095504
25-03-2020,31.89023931,31.5378873,8.382481036,2.731725831,8.456013942,0.144371556,107.5544594
26-03-2020,22.25043341,32.49425714,7.824420681,1.116539253,7.534576419,-5.952112766,66.76349666
27-03-2020,23.40435049,32.02899321,8.019005282,3.355079055,7.464710184,8.292623461,102.4885043
28-03-2020,31.40260629,37.85225968,8.088607004,1.499953867,6.457735418,-1.186591434,110.769885
29-03-2020,29.57503184,33.09523319,8.188769013,1.977772703,5.64419704,9.046365507,63.6524342
30-03-2020,22.0473758,33.20709659,7.873082498,2.391672979,5.341793719,2.22567834,68.24527508
31-03-2020,22.35715269,35.89564603,7.99008885,0.750741755,4.438203004,2.523939361,74.38166572
01-04-2020,21.16469461,32.66742042,8.168430694,1.883331255,4.533621767,-17.94285984,78.10530568
02-04-2020,22.26499206,31.3592306,8.021154354,1.222071864,5.50911717,9.072716763,104.156148
03-04-2020,24.10911423,37.85368442,7.940795084,2.03962585,6.727461162,-0.56968454,115.7994552
04-04-2020,28.56946723,36.24820852,8.164693339,0.458626803,6.613685125,-2.626880654,73.09436925
05-04-2020,31.25308786,37.95245971,8.0805839,1.479549269,4.474330988,-6.335271027,37.65918519
06-04-2020,31.17724562,34.12544828,8.284418968,0.590727422,8.855780146,-1.842307322,107.7589189
07-04-2020,29.65785412,37.05282379,7.890433902,1.446476645,4.771899906,-4.628492548,109.0037412
08-04-2020,22.82709272,33.94263278,8.291150406,3.491749501,6.940077479,-23.87433577,47.98861393
09-04-2020,22.89510007,30.73156114,7.907641738,1.07598717,8.81401141,24.61473966,115.922139
10-04-2020,26.45850157,33.97061296,8.312111888,0.855001043,8.734407531,-22.59857906,108.0181402
11-04-2020,21.35316717,33.88823389,7.832143776,2.858972735,5.015436859,-15.77346966,44.05456511
12-04-2020,30.17255294,33.74938584,8.323995277,1.404405451,6.451639528,-17.41073663,111.5323229
13-04-2020,28.69172152,32.98418809,8.048442287,2.556188945,4.296558723,0.253809771,71.49585085
14-04-2020,28.72531982,31.69923232,7.940617268,3.180696491,8.940623328,3.083901141,55.08632646
15-04-2020,20.90852993,31.25649023,8.005700649,2.874208128,8.048122347,12.67701062,94.5347701
16-04-2020,21.48340512,31.12915381,8.344706647,2.562721572,4.212074691,-29.33309896,80.51379131
17-04-2020,24.64049775,34.7938231,7.990388912,3.042718964,8.672244277,-14.55750125,105.6651769
18-04-2020,27.66581914,36.94489628,8.042217563,3.147597693,5.497755042,-27.20783785,44.86921297
19-04-2020,26.79531363,30.57301909,7.875191529,0.443053471,8.788189485,-28.23477877,68.98691102
20-04-2020,29.10892234,37.36069979,7.836179651,1.48422825,7.460813148,-24.93817312,101.3580478
21-04-2020,26.34619751,34.17736489,8.18725972,3.433210154,8.161974937,-16.76796764,82.33575457
22-04-2020,26.2334416,37.50419086,8.213222369,1.853721526,6.89097176,-0.289605806,37.41576981
23-04-2020,30.47692325,33.31077267,8.207151357,1.25659196,5.754275599,24.42315014,77.89488139
24-04-2020,29.84982154,35.70744918,8.177194859,2.204835594,4.702695891,-4.864277531,114.7713051
25-04-2020,23.34245145,34.89113209,8.152378562,2.687184344,8.576652358,-12.45227645,47.383294
26-04-2020,29.34532217,33.98750368,7.942303286,1.972654355,4.866810202,-9.734683317,52.10613732
27-04-2020,26.41387587,33.90415177,8.392567447,1.254425836,7.571846533,-17.45366822,117.0277853
28-04-2020,30.58630841,33.87924046,8.177456766,2.217667762,8.291486028,-2.918227099,63.61551128
29-04-2020,21.28510806,37.96766216,8.232872081,0.967420305,8.09559595,-2.176097872,56.43297877
30-04-2020,25.82955473,30.06742015,8.089137854,1.341574369,7.009356217,1.361838247,98.29883068
01-05-2020,22.02936695,34.31213256,8.100501132,2.467661029,4.211026059,-6.226166506,43.33268058
02-05-2020,31.17375142,30.56247449,8.291346812,3.28858204,7.313276986,-28.10730295,119.4927845
03-05-2020,20.06583695,37.64263581,7.848865011,2.166776731,8.386929106,14.25951213,114.1646293
04-05-2020,25.06678617,30.73313606,8.349106488,2.022709491,7.264274835,-21.28777346,119.7682691
05-05-2020,24.97379156,31.11727517,8.036309806,2.320142656,7.767545802,-22.40430889,52.10141021
06-05-2020,25.03208431,35.81061829,7.813271627,2.600768737,4.822490725,-26.7582903,110.3172215
07-05-2020,31.64670051,34.25239531,7.913140224,2.307050662,8.766141796,17.60008557,57.36264529
08-05-2020,20.83076943,33.01279408,7.832229126,1.724029173,6.039470392,22.59681777,99.3504593
09-05-2020,20.95382415,36.2076257,8.277789474,1.920494879,6.460103849,-23.10357553,61.06075079
10-05-2020,26.88542264,30.2735266,7.818754866,1.877786612,7.339852097,18.81726275,50.0076396
11-05-2020,26.04241853,31.88372026,8.153092877,2.078439787,4.549339417,27.50248484,74.17647436
12-05-2020,20.37134214,32.1579577,7.849156732,3.065710488,5.702470638,25.13657353,80.64363786
13-05-2020,29.59892192,36.35663249,8.255386471,1.787325838,5.374765179,-12.82758592,64.22953015
14-05-2020,26.20008925,30.35337053,8.285757474,1.683924366,5.937628869,-2.36180267,103.7971663
15-05-2020,21.78726945,33.66377819,7.975565122,3.415064034,8.789518656,6.644402572,65.8544464
16-05-2020,22.36372876,31.10443623,7.877278154,0.819629857,5.961665055,28.373771,32.38647468
17-05-2020,30.68543121,36.95512412,8.003240034,3.203033631,7.784324659,-1.0297502,43.2109117
18-05-2020,27.38074171,37.89473051,7.950628247,0.46198048,7.804034622,-14.6814674,37.61745408
19-05-2020,22.93087262,34.86640151,8.380767292,0.830915155,7.684071132,-26.38504286,106.9431455
20-05-2020,29.91624223,37.42936611,8.345786718,1.153164837,5.167988467,22.5275718,86.32340814
21-05-2020,24.52578687,33.09842563,8.035805597,0.181353597,8.893358312,21.96159157,103.6677752
22-05-2020,22.8637619,36.32550628,8.149601616,0.12590508,4.089656238,8.911791136,39.58451448
23-05-2020,27.57340138,35.10974912,8.032623839,1.609715266,4.86451512,22.58044191,82.72447658
24-05-2020,27.77391041,33.98325829,8.14747624,0.802815802,4.400487765,-27.14227479,74.30224362
25-05-2020,28.89287816,32.97454194,7.856807324,2.194105007,7.290872353,-3.089073461,42.57039378
26-05-2020,25.1559974,32.09944035,8.395867045,1.318369574,5.449250015,15.66216926,118.2647408
27-05-2020,21.35574004,30.62486764,8.353682278,1.094294183,4.282025872,-26.76366616,85.80823484
28-05-2020,23.05292505,37.93249566,7.980780158,0.676147006,5.754172287,-8.465247886,111.1879092
29-05-2020,21.72631647,35.24544505,7.831561223,1.473729527,7.859815137,-0.11758071,101.3077792
30-05-2020,20.20989434,30.23136081,8.211758928,3.321707812,5.122341885,29.55436319,97.08414035
31-05-2020,20.49240367,32.74611117,8.380616065,2.053508743,8.097096322,2.998146915,57.70999373
01-06-2020,31.14474215,37.12642874,8.232281948,1.214602359,4.721739536,-24.50182972,37.67984785
02-06-2020,27.79326339,35.89232184,7.825064832,1.415819162,7.958447303,-4.719923117,111.7724133
03-06-2020,29.20535412,31.3641763,8.168168853,3.323188609,6.288804191,5.962399787,92.46370955
04-06-2020,23.23646005,33.16061319,7.922039113,0.332180404,8.501046268,-7.543820918,30.21192027
05-06-2020,21.51805787,32.65804705,7.992798721,1.629335927,7.237909571,-27.76770781,101.3147676
06-06-2020,31.60286629,37.07837542,8.238450853,3.408961855,8.263099517,-24.42495687,118.2242169
07-06-2020,31.31177409,31.21101387,7.839664628,1.197183529,6.613625378,7.50459722,86.87657051
08-06-2020,21.22368725,31.54516314,7.814876523,0.661984316,7.054962743,-13.39592311,81.13400578
09-06-2020,30.05143,30.27879934,8.004054235,3.021653074,8.3402547,-3.963862819,39.19382612
10-06-2020,28.33085214,32.06384667,8.324871974,1.25806695,8.309472011,26.53136796,30.03803663
11-06-2020,22.53890103,32.91692605,8.34186928,2.455039076,7.751517738,-28.22754166,45.37730208
12-06-2020,24.06479486,36.75963615,7.965807169,0.595149102,6.041669488,18.23422698,101.4075563
13-06-2020,28.85809679,34.08838805,7.915110203,0.166317407,8.200169917,14.25409805,62.91175033
14-06-2020,28.20987342,31.735215,8.235215217,3.328900455,6.620386531,12.27738625,49.72233796
15-06-2020,27.50132701,33.65268561,7.908641265,0.649462047,8.682568244,11.88006703,118.8254975
16-06-2020,30.52642236,36.69353836,7.984694515,2.746503898,5.869393309,12.95526202,84.78163417
17-06-2020,31.87910805,37.22616735,8.010901946,2.726952296,7.008709314,9.57729381,59.62891658
18-06-2020,23.96763067,36.28478369,8.362173184,0.68780375,6.017705435,15.37664876,34.05640248
19-06-2020,24.36765171,33.48970006,7.907961972,2.26618721,8.503956673,-18.56511051,54.44127795
20-06-2020,24.39221216,33.73260807,8.303960449,2.311650618,7.68546811,-28.57098661,73.43267751
21-06-2020,20.3863259,35.89248604,7.807098895,0.425223218,5.867090601,-11.98543365,106.7937574
22-06-2020,23.3028801,35.80462612,7.943361294,0.645095506,8.080148669,-18.16521006,41.23626254
23-06-2020,20.27686933,30.81900528,8.139293748,1.353699098,7.909575681,3.09006646,39.40140588
24-06-2020,21.5870258,37.42912586,8.224772667,0.413467239,8.316569106,-11.95885415,61.65447866
25-06-2020,30.32281795,34.45202897,8.120109702,2.922258705,5.403741873,-20.56782444,64.80174316
26-06-2020,22.78055443,30.11669576,8.330155053,2.511855627,8.014354824,-11.73212228,100.5844047
27-06-2020,24.14199774,36.16193713,8.224680317,0.177610034,8.117785471,23.85501656,59.24047542
28-06-2020,22.94416115,33.64814458,8.188746707,2.387553267,8.59115483,-4.984359955,80.58875823
29-06-2020,21.84456106,32.38261317,7.932378921,2.130990237,5.389408167,13.61776441,67.71158678
30-06-2020,23.00780166,31.15845721,8.195208321,2.590908338,5.246681569,16.73755321,88.89077428
01-07-2020,31.43159545,31.97507067,7.905861318,3.207095046,7.470935562,29.48884081,109.2651371
02-07-2020,29.88352584,34.38199332,7.906811633,1.520889361,6.269288592,-12.87843598,95.27323197
03-07-2020,23.53300003,35.02877878,8.124696543,2.035118758,7.583256366,-18.07131657,49.38330043
04-07-2020,30.28934651,36.15002897,8.149947278,1.231801946,8.101217626,-20.46801261,30.77137031
05-07-2020,21.11260746,31.64472296,8.163488998,3.133574793,6.688193021,-22.52545109,64.86954946
06-07-2020,28.81447897,34.50379036,8.206333129,3.228561569,7.217890928,-2.632898829,35.40779535
07-07-2020,21.78887928,32.22021067,8.357977232,2.174955102,4.867676708,4.647665037,62.82508258
08-07-2020,25.7279532,31.7370748,8.207022673,3.182941984,7.495042795,-2.265657978,98.97441363
09-07-2020,26.83772193,34.92230653,7.948799401,0.667689865,6.726695305,-15.1532157,40.88224004
10-07-2020,23.5832745,30.18745467,8.200558602,1.343146196,5.671961581,-15.21678438,102.4921336
11-07-2020,21.16083015,36.92988683,7.906734129,2.486512202,8.887895689,-5.366054714,90.310737
12-07-2020,27.39890904,37.05001192,8.347431496,2.574972185,5.786865654,10.10054087,53.56762796
13-07-2020,30.47603784,30.62764836,8.157706484,1.978127131,8.535327588,28.46544975,32.55260207
14-07-2020,28.30813418,32.58475565,7.807105794,1.475317949,7.483719696,5.596754562,61.84716862
15-07-2020,29.46664567,33.94059734,8.357861252,2.158741232,5.436168827,-3.563570317,102.8605794
16-07-2020,27.16559203,37.36509409,8.260582447,0.824246009,5.508513101,-25.55355857,73.18024392
17-07-2020,24.80241557,37.71979581,7.801215094,2.537437813,8.829911225,7.882171646,63.74568158
18-07-2020,24.62969925,36.29996004,7.861887473,3.04623695,8.789242883,12.88037643,107.1591399
19-07-2020,26.03566421,30.15822635,8.169423484,0.79722623,4.310889504,-8.43921161,101.6124007
20-07-2020,30.85545382,33.38616191,7.873656866,0.392970387,6.993261995,-1.540904721,85.50301866
21-07-2020,31.14987241,31.43665901,7.865388089,1.654558215,5.065979701,-9.272740612,56.38734063
22-07-2020,23.26415116,35.36290373,8.169248465,1.215502371,6.411862104,3.697571364,60.79427936
23-07-2020,23.73706604,35.06765496,8.209381728,1.463683808,7.191920211,-22.4543328,80.93177131
24-07-2020,28.04796857,36.22579434,7.873303281,2.908563473,4.859846385,-3.401334937,104.5029706
25-07-2020,28.85757685,36.02801091,8.220057391,3.405513879,8.516491474,-10.87105658,43.1851322
26-07-2020,26.24164261,30.78273331,8.172921512,0.359786738,7.298907493,10.21623327,48.23760367
27-07-2020,28.46395945,36.50420947,7.987469007,0.140157036,7.305744344,-1.316641494,109.5989157
28-07-2020,29.38690503,31.66950887,8.093166576,2.1965591,4.036097452,-14.33923863,64.18904806
29-07-2020,27.45354121,34.85775436,8.117706628,2.444400173,5.6884309,-3.979910868,115.0636192
30-07-2020,22.22858268,37.82072358,8.228317908,1.115787043,8.890372703,-22.38942722,110.2147285
31-07-2020,23.98729109,35.1384076,8.239439491,2.157565099,8.961761819,-28.28578122,46.92876887
01-08-2020,25.87380072,32.64953117,8.124618866,0.358484936,5.468422693,-29.55813545,118.0156928
02-08-2020,30.29840124,34.03282055,8.183351305,2.63081789,5.482955784,27.87254828,69.13777439
03-08-2020,23.40475348,31.34290805,7.966252322,2.824898522,4.835864902,-5.663777062,75.72541794
04-08-2020,25.30400606,36.10686425,7.940607168,0.639962218,5.722968216,-8.723610708,65.35296986
05-08-2020,30.56358598,33.29250696,7.968147752,1.758440255,5.762413111,-22.41083618,101.3506669
06-08-2020,20.15159647,31.67187868,8.019306788,0.716662987,4.860790028,8.464792927,37.39270428
07-08-2020,22.06940392,36.15751822,8.277707095,1.752988386,5.147136012,18.93496318,42.71057996
08-08-2020,20.28145725,33.7990904,7.867982105,2.145836321,8.385149395,5.961807688,101.0288928
09-08-2020,22.09451861,33.78894117,7.974744252,0.730993182,7.152397022,-8.954860506,85.23200539
10-08-2020,26.41653145,33.28562459,8.171139019,1.822637388,8.369674472,26.84725261,92.61069197
11-08-2020,21.82405227,30.74584251,7.869966929,2.183624779,7.390867779,10.55157982,57.43179375
12-08-2020,28.42439494,34.9563145,7.93517828,1.672842269,4.193633925,-19.44485408,81.45074263
13-08-2020,23.71451029,34.23328755,8.240148488,2.113827569,4.036874417,-15.77016018,95.90180105
14-08-2020,24.96919812,35.43051258,7.906834485,2.417299353,8.951534903,-2.605365512,79.06029721
15-08-2020,22.53208103,33.27355573,7.952011245,1.201704096,6.44148419,28.46940242,96.83527868
16-08-2020,29.29283419,31.39200654,7.816889701,2.30158826,8.073705039,0.286448957,117.1711615
17-08-2020,26.44485761,31.20996927,7.897175829,3.37144884,6.956149406,-20.65177959,112.7102243
18-08-2020,26.86370136,32.86656039,7.909668883,1.116874004,8.305519835,-18.46026953,30.93610712
19-08-2020,28.36102588,30.5625794,8.097116466,0.842287933,4.731297219,21.43893644,31.55793294
20-08-2020,30.74256854,30.30852189,8.370929366,1.018681784,5.854570533,-0.005035995,80.30059565
21-08-2020,28.49317313,37.5040855,8.360599958,2.010706411,6.782495986,-4.961766003,47.91047932
22-08-2020,25.20893601,32.16404938,7.815249447,1.883420653,7.610581962,-6.087699784,44.81658189
23-08-2020,30.18319209,31.59164756,8.046910207,1.797955089,8.23729751,-27.24629632,56.96619131
24-08-2020,30.70422461,33.51637458,8.320914513,1.215914003,5.454837283,12.28695585,32.41911963
25-08-2020,22.32424308,30.00865226,8.106387109,0.166985048,5.684841864,11.48010446,102.9388608
26-08-2020,22.76897639,33.06071763,7.976312598,1.640244153,5.457585778,-26.34274418,95.67793795
27-08-2020,28.65753092,34.58751979,8.292613043,0.925500925,7.413916529,-22.73106173,116.1379241
28-08-2020,28.79753181,37.75561164,8.175475399,2.23320673,7.925030585,-19.18455004,119.5902103
