date,species,catch_kg,water_temp,depth_m,vessel_id,fuel_used_l,location_zone
02-02-2020,Anchovy,250.25767,28.34102431,103.0632276,1081,29.52903285,Zone-B
03-02-2020,Salmon,285.7858713,23.55576209,196.2343849,1065,156.6824473,Zone-B
04-02-2020,Tuna,340.1748941,21.7719638,77.61232504,1007,152.0215046,Zone-C
05-02-2020,Sardine,160.5756458,27.26892209,120.102642,1054,114.5648736,Zone-B
06-02-2020,Mackerel,88.54742153,29.49750546,76.70227625,1039,74.052341,Zone-C
07-02-2020,Salmon,68.59247391,29.02624936,6.762288937,1050,158.8998801,Zone-B
08-02-2020,Mackerel,121.5312892,29.95742623,197.8560657,1025,198.6432314,Zone-A
09-02-2020,Mackerel,188.1818186,25.5881891,13.03505441,1026,113.5532809,Zone-C
10-02-2020,Mackerel,188.5991717,29.74207381,61.05667936,1014,172.9397131,Zone-C
11-02-2020,Salmon,121.7661082,28.97786554,154.012941,1035,138.9249952,Zone-A
12-02-2020,Sardine,430.5018634,18.39784564,163.7411744,1008,128.9205207,Zone-B
13-02-2020,Salmon,299.4920068,28.07503068,132.181169,1084,132.923533,Zone-C
14-02-2020,Anchovy,127.9321245,29.90637653,164.039933,1053,118.220101,Zone-A
15-02-2020,Tuna,367.6702069,27.02273263,53.25466703,1062,133.7431383,Zone-B
16-02-2020,Tuna,297.7342345,24.88204878,64.32438625,1062,193.0105225,Zone-C
17-02-2020,Mackerel,498.6506342,19.30126192,193.7433689,1079,195.0084408,Zone-C
18-02-2020,Anchovy,76.03826305,24.33932141,8.393709042,1005,51.70776397,Zone-B
19-02-2020,Mackerel,464.7194429,21.53067001,123.745872,1090,23.8411509,Zone-B
20-02-2020,Tuna,411.8855898,24.99623858,151.0625061,1092,21.21281912,Zone-A
21-02-2020,Mackerel,327.8190049,20.85460048,111.4619179,1004,92.02330209,Zone-A
22-02-2020,Sardine,74.60678359,28.71901658,13.83954848,1026,168.9177575,Zone-A
23-02-2020,Tuna,292.6039264,24.07577467,50.5538395,1096,142.4349538,Zone-C
24-02-2020,Sardine,315.3965639,27.7096501,76.77851704,1036,133.0154334,Zone-B
25-02-2020,Salmon,132.9241056,19.58968459,38.03864394,1010,161.9909259,Zone-B
26-02-2020,Salmon,499.0399774,27.25715775,57.85398896,1075,39.58888467,Zone-B
27-02-2020,Salmon,471.5833461,28.25636921,20.02042164,1041,166.2770437,Zone-A
28-02-2020,Tuna,438.2167872,22.54991695,84.50145179,1097,82.78326793,Zone-C
29-02-2020,Tuna,232.0027973,22.59569357,9.443542613,1052,167.4717427,Zone-A
01-03-2020,Anchovy,166.9697549,22.78020582,56.80279948,1024,166.0201002,Zone-C
02-03-2020,Mackerel,127.5730968,28.46158467,104.9043894,1084,150.366995,Zone-C
03-03-2020,Mackerel,348.0909017,29.75282147,150.5902034,1004,53.90820621,Zone-C
04-03-2020,Mackerel,125.2406071,26.94673229,138.5460761,1019,91.48581567,Zone-B
05-03-2020,Anchovy,482.4968028,29.74036113,128.6603315,1018,24.44010536,Zone-C
06-03-2020,Tuna,197.437013,28.64526928,18.90536449,1087,115.3387077,Zone-B
07-03-2020,Sardine,293.2969065,18.55875486,59.20195893,1007,122.4147844,Zone-B
08-03-2020,Tuna,298.3787533,25.26861724,41.69532875,1083,21.30350816,Zone-A
09-03-2020,Sardine,375.1747729,18.73045873,108.0835389,1020,118.6971993,Zone-C
10-03-2020,Mackerel,475.8388532,18.14687984,37.22354127,1027,89.07535744,Zone-C
11-03-2020,Mackerel,152.6919449,25.28283928,129.6381979,1009,140.4643845,Zone-A
12-03-2020,Anchovy,246.8008361,27.08980102,166.0175462,1062,167.3743608,Zone-B
13-03-2020,Sardine,285.3289942,23.69233157,169.3255036,1095,68.68926499,Zone-A
14-03-2020,Sardine,96.00672701,27.20943079,70.01592119,1093,126.1473715,Zone-B
15-03-2020,Mackerel,219.962698,25.24370908,166.9346744,1013,81.56350669,Zone-A
16-03-2020,Mackerel,233.4809522,18.75172409,134.9924505,1035,174.6101372,Zone-C
17-03-2020,Mackerel,314.5456573,22.59856803,24.98183994,1077,131.4283447,Zone-B
18-03-2020,Mackerel,359.9046269,23.88855036,115.2872089,1073,51.04859791,Zone-B
19-03-2020,Anchovy,499.1868085,21.85887171,177.956604,1074,188.0778016,Zone-B
20-03-2020,Salmon,390.3606252,27.99290445,27.55566463,1073,83.47497617,Zone-A
21-03-2020,Salmon,166.9336332,18.85059512,147.0767059,1018,94.17742392,Zone-A
22-03-2020,Anchovy,179.6707567,29.38911595,71.06076246,1011,150.949367,Zone-A
23-03-2020,Salmon,263.3165265,21.20248709,170.6970677,1071,187.919095,Zone-C
24-03-2020,Mackerel,221.181939,19.43601772,107.1055557,1087,81.3487425,Zone-A
25-03-2020,Anchovy,287.2047366,25.33455395,143.9441868,1032,71.04419765,Zone-A
26-03-2020,Tuna,266.962939,20.02984667,22.00525779,1049,36.41071489,Zone-A
27-03-2020,Mackerel,484.7889717,25.12629035,40.60066113,1003,95.97638363,Zone-A
28-03-2020,Tuna,104.2978186,26.77896351,9.664403436,1089,144.5525984,Zone-C
29-03-2020,Mackerel,463.8323743,26.77675639,48.35551783,1089,151.5111919,Zone-B
30-03-2020,Salmon,359.5110598,28.04254644,68.37904454,1049,47.7255509,Zone-B
31-03-2020,Anchovy,329.7075181,23.37016552,169.1824785,1063,196.3391937,Zone-A
01-04-2020,Salmon,196.5035176,25.45387027,136.9637487,1069,21.88712574,Zone-A
02-04-2020,Salmon,448.8359112,18.29204247,38.72432818,1070,104.8218028,Zone-B
03-04-2020,Tuna,77.7112787,25.89124414,109.1791657,1081,114.5841539,Zone-B
04-04-2020,Mackerel,50.43752641,19.43998253,106.2434918,1016,87.4595357,Zone-C
05-04-2020,Sardine,204.5502043,25.77234441,89.43107433,1093,122.6515238,Zone-A
06-04-2020,Anchovy,401.5062394,28.00142517,72.41922178,1053,40.36776588,Zone-C
07-04-2020,Sardine,271.4442551,28.52444705,90.89624719,1034,65.65190133,Zone-B
08-04-2020,Sardine,193.0287988,23.61259208,133.6570903,1028,154.2725777,Zone-C
09-04-2020,Salmon,142.989188,22.51207328,27.30187092,1096,66.7677033,Zone-B
10-04-2020,Salmon,493.4707883,21.38283088,190.7789351,1005,86.72944475,Zone-C
11-04-2020,Anchovy,172.8477278,22.67301712,76.82536268,1089,151.5218945,Zone-C
12-04-2020,Mackerel,56.13817048,24.81812911,155.2116686,1046,172.6463792,Zone-A
13-04-2020,Anchovy,288.6692257,25.09385117,144.8340751,1019,123.3357457,Zone-B
14-04-2020,Mackerel,378.8542962,24.62440049,88.01337485,1026,158.5753541,Zone-C
15-04-2020,Mackerel,475.57485,18.6331302,7.54488515,1029,23.86346533,Zone-C
16-04-2020,Tuna,221.8447496,28.47088696,180.8665774,1078,46.5210098,Zone-C
17-04-2020,Sardine,122.887551,29.82690031,119.8509929,1099,47.7532348,Zone-C
18-04-2020,Tuna,132.0016136,28.92403132,60.32804495,1033,156.8038017,Zone-B
19-04-2020,Tuna,342.4529046,21.27652344,91.99657955,1078,184.2064389,Zone-C
20-04-2020,Tuna,132.0349622,23.54694281,103.8859016,1020,143.0744626,Zone-C
21-04-2020,Salmon,388.4170419,22.87936604,176.8171242,1064,27.8077613,Zone-C
22-04-2020,Sardine,288.4749292,21.15511921,151.9319065,1086,183.1022775,Zone-B
23-04-2020,Salmon,310.3766689,26.83246418,90.41150189,1015,35.36509114,Zone-C
24-04-2020,Mackerel,197.8035373,18.78502798,149.287923,1005,180.2383968,Zone-B
25-04-2020,Anchovy,427.0244876,26.97684461,46.98100928,1016,63.25315292,Zone-A
26-04-2020,Anchovy,215.5914697,24.2468567,67.30795966,1025,66.24627979,Zone-A
27-04-2020,Tuna,279.1319171,29.48147856,50.0534439,1026,133.9606848,Zone-B
28-04-2020,Mackerel,146.1793571,23.85798134,147.1366748,1029,113.1258724,Zone-C
29-04-2020,Mackerel,483.8082983,24.5449283,193.7924167,1022,50.72606768,Zone-C
30-04-2020,Anchovy,379.8970632,18.45730438,25.46476868,1089,172.2909949,Zone-C
01-05-2020,Mackerel,483.5405683,27.85518378,174.0622323,1062,104.7737588,Zone-B
02-05-2020,Salmon,461.2458223,21.9645912,55.4068657,1042,137.8291658,Zone-A
03-05-2020,Sardine,144.9409822,18.9506692,92.63048007,1038,175.5975396,Zone-A
04-05-2020,Sardine,299.8205536,18.78124509,179.8366686,1023,28.62490787,Zone-A
05-05-2020,Anchovy,366.4612637,20.29157577,47.32814872,1005,146.7478895,Zone-C
06-05-2020,Salmon,151.9447341,19.59292495,109.7858648,1044,87.56519405,Zone-B
07-05-2020,Tuna,228.4747655,28.06508884,167.7319049,1022,91.63985952,Zone-A
08-05-2020,Salmon,192.5910241,18.76823126,57.29882734,1098,59.25256813,Zone-A
09-05-2020,Tuna,173.3575773,23.37397592,143.4754807,1052,116.5803527,Zone-B
10-05-2020,Sardine,307.9754604,19.41409949,93.4377841,1091,143.7797213,Zone-A
11-05-2020,Tuna,79.74879699,23.21535432,176.967018,1013,119.6639458,Zone-B
12-05-2020,Sardine,321.0667694,23.58024873,70.23300011,1053,54.42870401,Zone-C
13-05-2020,Sardine,309.4872996,29.11427692,187.2796289,1050,182.4890379,Zone-C
14-05-2020,Salmon,309.0264894,25.6100594,140.9120601,1036,77.20397218,Zone-C
15-05-2020,Sardine,404.9625438,21.21267122,181.9961123,1052,143.1995988,Zone-C
16-05-2020,Anchovy,383.1619426,25.14542669,14.24482829,1087,162.9827957,Zone-A
17-05-2020,Mackerel,493.3814413,28.06079945,152.257775,1009,159.2468457,Zone-A
18-05-2020,Anchovy,143.0909802,27.23721834,118.5134211,1031,121.8612732,Zone-C
19-05-2020,Sardine,354.7671281,18.59168803,102.1036704,1071,108.0472192,Zone-C
20-05-2020,Mackerel,433.0688201,19.85857643,159.1867023,1019,51.58358258,Zone-B
21-05-2020,Sardine,441.5911027,22.07748291,100.526332,1062,135.9895966,Zone-C
22-05-2020,Mackerel,347.592608,23.16930798,72.70531093,1043,24.20523723,Zone-B
23-05-2020,Salmon,147.4988416,27.2392752,131.4969923,1070,119.208802,Zone-B
24-05-2020,Anchovy,467.0680528,26.77983781,72.91712429,1002,166.6475162,Zone-C
25-05-2020,Sardine,200.8496599,25.16594191,143.9275424,1041,177.6838835,Zone-B
26-05-2020,Tuna,148.0963591,25.65870702,54.36210706,1084,100.8433458,Zone-B
27-05-2020,Salmon,474.6136238,26.35423429,40.99905241,1083,42.34301692,Zone-A
28-05-2020,Sardine,370.5732263,22.93388934,167.0414505,1097,53.37994421,Zone-C
29-05-2020,Sardine,458.2129536,21.20908443,114.0811597,1021,166.3248385,Zone-A
30-05-2020,Salmon,217.8777285,21.84091927,168.9368388,1044,46.27345044,Zone-C
31-05-2020,Salmon,280.8816061,24.45094329,166.2297128,1006,140.2237591,Zone-C
01-06-2020,Tuna,75.90892074,21.18448719,37.8126023,1063,34.82074333,Zone-A
02-06-2020,Salmon,364.4097779,27.69329586,14.34186971,1014,84.43688351,Zone-B
03-06-2020,Anchovy,184.4684963,26.86381733,9.257223292,1073,182.9825179,Zone-A
04-06-2020,Anchovy,271.8472782,24.89072321,86.47622799,1045,177.8234205,Zone-B
05-06-2020,Anchovy,190.4930947,29.60551582,191.1231469,1017,187.899172,Zone-B
06-06-2020,Tuna,56.34603718,29.44367527,156.9889175,1091,111.6093783,Zone-B
07-06-2020,Mackerel,184.5890802,23.94090524,49.10578026,1044,90.91384405,Zone-A
08-06-2020,Salmon,196.3667291,24.89127428,106.87926,1023,180.4971535,Zone-C
09-06-2020,Tuna,299.2107026,22.17890977,27.4928588,1077,23.41887309,Zone-B
10-06-2020,Anchovy,354.7340993,22.25883988,104.7598971,1023,68.63947295,Zone-C
11-06-2020,Salmon,391.6629108,21.84398046,21.42723892,1078,177.4653717,Zone-B
12-06-2020,Sardine,413.1977994,22.94806873,86.20081987,1032,66.07478031,Zone-A
13-06-2020,Anchovy,342.8480745,28.88811414,198.0104721,1019,194.5615988,Zone-B
14-06-2020,Mackerel,380.9388599,18.41960261,144.4935559,1060,162.7536076,Zone-A
15-06-2020,Tuna,296.0072956,28.80280234,191.7502094,1099,125.4512944,Zone-C
16-06-2020,Sardine,131.2366678,18.79893231,134.8153643,1095,41.27186838,Zone-B
17-06-2020,Anchovy,166.2724544,20.78871268,111.6910366,1085,28.69714318,Zone-B
18-06-2020,Tuna,310.6278612,25.24758014,119.8151474,1075,142.5518701,Zone-B
19-06-2020,Mackerel,497.2178418,20.16791418,15.75495048,1030,21.42517553,Zone-B
20-06-2020,Sardine,210.3246116,29.1318432,70.59844509,1044,125.7615834,Zone-A
21-06-2020,Mackerel,60.2813677,23.86561526,196.3677193,1090,38.50679456,Zone-B
22-06-2020,Salmon,424.6938451,27.8840364,110.5381334,1045,67.00357433,Zone-C
23-06-2020,Sardine,254.0781618,22.10807182,177.0194227,1014,140.3690305,Zone-C
24-06-2020,Mackerel,292.9443529,19.46496296,169.0461329,1051,130.3288782,Zone-B
25-06-2020,Sardine,200.6551238,22.41825679,119.3433511,1084,40.60567409,Zone-A
26-06-2020,Sardine,443.3085014,19.02323797,46.21667291,1032,41.5224892,Zone-B
27-06-2020,Salmon,103.5227649,23.70689203,156.3600834,1053,27.32063386,Zone-B
28-06-2020,Tuna,269.2546537,18.32298045,33.90154224,1039,46.29062291,Zone-C
29-06-2020,Sardine,443.2937174,23.77222936,190.0464436,1010,56.68058669,Zone-C
30-06-2020,Anchovy,341.8416752,29.42824711,192.773656,1064,70.74544874,Zone-A
01-07-2020,Salmon,220.7964934,19.5921197,57.74897106,1038,37.03454842,Zone-A
02-07-2020,Sardine,116.9558968,20.48147179,181.9716373,1083,72.29997131,Zone-A
03-07-2020,Sardine,383.4425322,26.33838403,166.4705549,1062,68.55813456,Zone-C
04-07-2020,Tuna,84.33449223,29.78690112,132.3579079,1002,55.00991494,Zone-A
05-07-2020,Mackerel,185.3679091,28.02458324,181.7019527,1076,31.25777576,Zone-B
06-07-2020,Tuna,144.1599307,23.35725106,186.1369215,1037,154.6096982,Zone-A
07-07-2020,Mackerel,199.6024116,18.49018476,19.60707476,1095,107.0989374,Zone-C
08-07-2020,Salmon,279.8750466,23.16935361,105.705181,1071,188.0184602,Zone-B
09-07-2020,Mackerel,150.3011599,25.28245275,82.66604872,1012,100.8525911,Zone-C
10-07-2020,Mackerel,239.2197584,28.84923958,19.10878778,1036,70.3834106,Zone-B
11-07-2020,Tuna,233.9531509,29.02421812,129.0676984,1091,116.7770277,Zone-C
12-07-2020,Sardine,214.5455162,29.0552296,24.67796857,1077,42.47648469,Zone-C
13-07-2020,Tuna,283.3644201,20.26407301,146.4052572,1084,170.6557936,Zone-C
14-07-2020,Salmon,403.0433302,21.78010645,73.22094201,1057,55.60515368,Zone-B
15-07-2020,Salmon,376.3571519,29.31312043,58.17009679,1077,103.130316,Zone-A
16-07-2020,Tuna,149.2627578,22.65412338,179.2483634,1071,34.86599491,Zone-B
17-07-2020,Sardine,157.2749386,18.10338202,8.232240867,1042,154.2075477,Zone-A
18-07-2020,Sardine,70.52127775,23.91825153,90.81307943,1042,144.8330635,Zone-C
19-07-2020,Mackerel,485.6136062,26.32170229,92.57989166,1008,111.3857903,Zone-C
20-07-2020,Tuna,169.2087097,26.39599524,116.9725819,1026,197.8506631,Zone-C
21-07-2020,Anchovy,137.7292229,19.63881682,124.6522532,1096,30.99447587,Zone-A
22-07-2020,Tuna,224.4385757,21.83796622,87.18391899,1079,155.5553554,Zone-A
23-07-2020,Tuna,200.3301445,29.5139724,189.8507078,1097,135.5820133,Zone-C
24-07-2020,Anchovy,346.9728087,27.96564399,62.32454703,1018,128.4395702,Zone-C
25-07-2020,Mackerel,183.9819193,25.67536821,195.8349813,1071,178.2700517,Zone-A
26-07-2020,Tuna,448.8737384,28.68386915,183.4287103,1059,179.270023,Zone-B
27-07-2020,Sardine,310.5696437,25.10548163,171.8178357,1040,91.51952553,Zone-C
28-07-2020,Sardine,202.5751925,23.67593627,13.20496063,1057,137.8166463,Zone-B
29-07-2020,Salmon,139.7914172,26.35277153,31.78102854,1040,115.5168448,Zone-A
30-07-2020,Sardine,344.5442421,21.52286034,56.94563424,1042,36.85397889,Zone-C
31-07-2020,Anchovy,156.8804022,24.09901826,116.4124792,1071,33.94360661,Zone-A
01-08-2020,Anchovy,438.6868141,18.47897333,45.23951396,1022,47.92928658,Zone-C
02-08-2020,Mackerel,264.2020701,25.5171531,112.8145966,1066,42.29432739,Zone-C
03-08-2020,Salmon,363.4744392,20.44113908,10.80305323,1088,76.65013567,Zone-C
04-08-2020,Salmon,212.3484296,28.00834758,14.22384366,1066,103.416934,Zone-B
05-08-2020,Tuna,490.0549037,28.81921744,124.8828101,1021,34.64824895,Zone-B
06-08-2020,Anchovy,477.7877964,19.62444959,63.64799602,1043,68.67600622,Zone-B
07-08-2020,Mackerel,91.86163617,23.5861843,104.636202,1089,132.9873074,Zone-B
08-08-2020,Anchovy,490.1794438,27.07224246,183.4091684,1006,90.13229527,Zone-B
09-08-2020,Tuna,329.0192693,22.402329,141.1658958,1064,45.80093537,Zone-C
10-08-2020,Tuna,425.8716154,25.18655134,183.7429062,1028,174.3118492,Zone-C
11-08-2020,Salmon,343.6412986,21.43731505,80.58061572,1029,76.16729221,Zone-C
12-08-2020,Tuna,160.766681,25.07944426,118.1484604,1023,192.3660513,Zone-C
13-08-2020,Mackerel,458.6088939,28.20887333,118.0158531,1047,48.74250065,Zone-A
14-08-2020,Sardine,156.9569093,23.35769323,77.83103534,1073,137.6661877,Zone-B
15-08-2020,Tuna,211.6196536,28.65774982,86.92884239,1032,41.12932774,Zone-C
16-08-2020,Sardine,234.9304371,25.28220861,97.78392556,1076,175.5892249,Zone-A
17-08-2020,Sardine,262.5911108,27.08278501,169.8946773,1024,136.8566202,Zone-C
18-08-2020,Mackerel,419.6556466,26.13743989,190.9613855,1051,164.2719898,Zone-C
19-08-2020,Anchovy,461.4664563,19.98613846,73.71676548,1009,110.9120943,Zone-C
20-08-2020,Salmon,271.2901622,21.24407297,179.7398304,1018,129.8742396,Zone-C
21-08-2020,Sardine,285.8643927,29.40310397,176.7463122,1030,154.4725688,Zone-A
22-08-2020,Anchovy,372.0131638,25.16084738,43.72113562,1087,66.52778334,Zone-A
23-08-2020,Anchovy,291.1403659,29.49496785,85.40616943,1060,143.2459952,Zone-B
24-08-2020,Mackerel,384.3182094,29.8825867,82.0279015,1019,36.18551543,Zone-A
25-08-2020,Anchovy,156.213784,22.23188948,17.1909446,1098,45.26388772,Zone-A
26-08-2020,Tuna,148.5329272,22.12538963,151.6776692,1016,80.46124937,Zone-A
27-08-2020,Sardine,77.23845175,19.56938609,29.72868208,1038,182.0851644,Zone-A
28-08-2020,Mackerel,60.78540217,21.01798192,8.433021945,1070,97.0016068,Zone-C
29-08-2020,Salmon,326.5310501,21.41884737,95.60193944,1075,158.8987722,Zone-B
30-08-2020,Mackerel,293.8721115,19.853175,71.82875464,1068,190.5896502,Zone-C
31-08-2020,Salmon,400.4717334,27.42529428,105.0422312,1063,168.6096277,Zone-B
01-09-2020,Salmon,467.0225195,28.55506053,19.50642793,1013,57.40584711,Zone-A
02-09-2020,Mackerel,247.4229025,18.87565449,106.5598654,1035,74.46026362,Zone-C
03-09-2020,Salmon,132.1291669,21.12204315,188.2987418,1040,186.5751805,Zone-A
04-09-2020,Tuna,418.6143233,19.14115478,69.35995972,1060,40.60180234,Zone-B
05-09-2020,Mackerel,270.8952078,26.15604852,83.76545867,1068,175.3305798,Zone-B
06-09-2020,Tuna,242.9805979,28.68181205,179.7502364,1063,67.95861585,Zone-B
07-09-2020,Anchovy,123.2332833,19.40885669,58.37092354,1018,186.2470376,Zone-B
08-09-2020,Sardine,485.5877896,21.50917653,107.0498492,1035,141.2783655,Zone-C
09-09-2020,Tuna,145.5259374,24.86901522,188.4691435,1079,75.77633249,Zone-A
10-09-2020,Mackerel,176.9298255,23.41265937,193.338504,1080,26.98753598,Zone-C
11-09-2020,Anchovy,60.5978767,29.33253368,162.0345247,1024,46.99721126,Zone-B
12-09-2020,Mackerel,129.8980577,26.31337225,161.6747121,1069,92.90365189,Zone-B
13-09-2020,Mackerel,232.60883,24.62802433,170.2046898,1038,50.48661879,Zone-C
14-09-2020,Anchovy,249.2432122,28.89922914,90.24495651,1089,101.9509222,Zone-C
15-09-2020,Anchovy,347.6561866,28.46899363,21.80007406,1092,58.15972307,Zone-C
16-09-2020,Sardine,118.8753518,20.78742967,33.93774359,1088,128.3935828,Zone-A
17-09-2020,Sardine,498.8853253,21.83545133,145.8585215,1020,38.77980151,Zone-A
18-09-2020,Sardine,95.53935116,25.91585521,117.9912428,1034,175.1271198,Zone-A
19-09-2020,Tuna,57.85454299,18.80201556,157.9870516,1047,21.81993253,Zone-B
20-09-2020,Anchovy,78.6065212,27.89905224,107.5292435,1054,101.4248291,Zone-C
21-09-2020,Mackerel,447.4307418,18.62159114,107.0271295,1002,132.4586037,Zone-C
22-09-2020,Tuna,190.7727892,21.8419267,28.53076169,1077,111.6046002,Zone-C
23-09-2020,Tuna,390.8616963,23.10087178,37.44760684,1023,29.69873842,Zone-A
24-09-2020,Tuna,224.5037004,19.59274134,71.35918421,1035,139.7101987,Zone-C
25-09-2020,Tuna,171.7248485,24.30163728,78.25366474,1006,115.2634071,Zone-A
26-09-2020,Anchovy,242.2005414,26.49379498,116.1237487,1000,25.96231711,Zone-A
27-09-2020,Salmon,424.2047129,24.6968421,24.96501289,1019,78.72775725,Zone-A
28-09-2020,Sardine,432.6719432,20.58084842,92.20902027,1062,91.13260813,Zone-C
29-09-2020,Mackerel,287.0549417,24.92463882,109.8057737,1018,148.5190998,Zone-C
30-09-2020,Tuna,384.5192888,27.40241779,41.93601948,1006,57.01516564,Zone-C
01-10-2020,Mackerel,208.6530727,27.28024308,142.8799066,1025,190.46941,Zone-B
02-10-2020,Sardine,475.0827891,22.69507698,17.19636697,1049,24.63473999,Zone-B
03-10-2020,Mackerel,139.5121369,27.83892589,9.076718701,1040,158.3135062,Zone-C
04-10-2020,Mackerel,175.1885627,24.33075019,127.8970149,1090,191.9616383,Zone-B
05-10-2020,Mackerel,251.03067,22.37658324,42.43936832,1075,178.6943759,Zone-B
06-10-2020,Sardine,81.38822198,21.50195769,149.0498484,1041,32.78276607,Zone-B
07-10-2020,Tuna,155.023475,25.98054718,132.0553961,1012,69.28684635,Zone-C
08-10-2020,Anchovy,410.4074344,20.5661536,166.0914314,1065,27.94411473,Zone-B
09-10-2020,Anchovy,265.5976961,29.31814495,74.74948949,1010,189.2587268,Zone-B
10-10-2020,Tuna,137.6618773,21.46442654,136.4700569,1038,62.52988244,Zone-C
11-10-2020,Mackerel,169.5348442,21.00473592,146.4064216,1045,91.25413567,Zone-C
12-10-2020,Mackerel,96.85161898,27.59659302,122.8410215,1024,187.0819023,Zone-B
13-10-2020,Sardine,81.08202078,20.97893999,155.7564916,1043,143.3247551,Zone-A
14-10-2020,Mackerel,228.6932761,20.54436524,52.66590921,1004,174.9534143,Zone-A
15-10-2020,Salmon,492.123301,28.29662304,20.9578938,1053,140.536676,Zone-A
16-10-2020,Anchovy,342.4796301,23.36743624,84.76193948,1016,90.62309238,Zone-C
17-10-2020,Sardine,173.968946,25.32001435,13.73723056,1009,22.89517553,Zone-A
18-10-2020,Salmon,193.4569038,29.56712233,30.22275004,1022,78.22715561,Zone-B
19-10-2020,Sardine,244.2375781,25.01273213,157.7175858,1068,75.21181341,Zone-B
20-10-2020,Tuna,127.5266628,18.74780552,11.05261241,1028,159.8375591,Zone-B
21-10-2020,Salmon,246.2480695,25.39505588,23.76081316,1086,178.4335981,Zone-C
22-10-2020,Sardine,368.9580781,19.25029127,14.98802343,1021,151.2552788,Zone-B
23-10-2020,Mackerel,107.6662375,28.39170471,103.1394595,1078,70.28346269,Zone-B
24-10-2020,Sardine,458.9807747,23.63304031,132.2298924,1024,180.920964,Zone-B
25-10-2020,Sardine,453.6863871,25.84039942,92.77982423,1038,115.0364901,Zone-B
26-10-2020,Mackerel,285.6818708,19.27190537,117.1617253,1031,26.2695614,Zone-B
27-10-2020,Salmon,331.8682911,18.7029055,116.9034465,1017,83.21577047,Zone-C
28-10-2020,Anchovy,323.4640432,28.97441901,23.11820819,1069,48.01180481,Zone-B
29-10-2020,Mackerel,58.89968844,20.84543342,180.7354489,1041,90.05481767,Zone-B
30-10-2020,Salmon,68.0831039,28.70063021,157.3257913,1081,41.73851452,Zone-A
31-10-2020,Salmon,487.9149862,24.83827262,90.03680631,1092,106.8306712,Zone-A
01-11-2020,Salmon,261.6613358,25.04368184,198.3927528,1061,112.712029,Zone-B
02-11-2020,Mackerel,193.9812915,23.61585419,66.87731679,1078,82.62821949,Zone-B
03-11-2020,Mackerel,357.2411226,29.14595529,64.38475065,1055,102.5145921,Zone-B
04-11-2020,Anchovy,173.6659262,20.53770664,199.1232718,1097,134.5138151,Zone-A
05-11-2020,Mackerel,151.4518959,18.02128784,41.43826841,1001,121.1482299,Zone-B
06-11-2020,Tuna,277.9424024,25.67515634,174.5578053,1072,36.86386944,Zone-C
07-11-2020,Anchovy,183.5545214,18.53288806,69.33068048,1069,45.77431903,Zone-C
08-11-2020,Mackerel,165.7767567,24.9035164,50.60776557,1015,124.7660585,Zone-C
09-11-2020,Salmon,51.70538848,29.63546022,145.247008,1083,147.851169,Zone-A
10-11-2020,Salmon,482.5415434,29.98978858,109.8340391,1080,117.9726612,Zone-A
11-11-2020,Anchovy,143.1320688,29.47007662,199.1838876,1051,196.3116402,Zone-C
12-11-2020,Tuna,206.785978,18.23225052,27.02318396,1013,118.6148604,Zone-C
13-11-2020,Sardine,121.8535388,28.78886505,199.7059957,1032,106.6663234,Zone-A
14-11-2020,Mackerel,411.9676855,25.38120216,146.8456769,1059,175.3299163,Zone-C
15-11-2020,Sardine,146.4631367,25.88031305,48.7619133,1028,120.0191391,Zone-C
16-11-2020,Sardine,389.4191929,25.16811162,188.4227417,1020,146.9261115,Zone-A
17-11-2020,Sardine,155.236451,26.32114123,81.01970304,1047,109.5362465,Zone-A
18-11-2020,Mackerel,104.4294437,26.37061508,177.8034433,1059,22.60492383,Zone-A
19-11-2020,Tuna,346.1620827,20.27181909,10.19158473,1073,59.72294338,Zone-C
20-11-2020,Sardine,440.3995287,19.02526943,44.32250399,1041,30.94567319,Zone-C
21-11-2020,Salmon,95.24238737,18.13876222,169.1606364,1094,20.51758067,Zone-C
22-11-2020,Sardine,394.2095349,28.92545571,114.2709317,1050,32.47976176,Zone-B
23-11-2020,Mackerel,380.3559889,23.7847817,173.8403794,1047,104.5509176,Zone-C
24-11-2020,Mackerel,120.6745341,29.52790346,182.3376976,1077,164.70168,Zone-B
25-11-2020,Anchovy,410.4607461,21.35864092,89.92019742,1037,97.48238478,Zone-C
26-11-2020,Salmon,199.281945,18.04284633,62.76918536,1078,190.6105404,Zone-C
27-11-2020,Mackerel,172.6416357,22.46603082,54.24980522,1071,165.0573884,Zone-A
28-11-2020,Sardine,380.7596926,28.85816123,25.78093822,1031,182.9206425,Zone-B
29-11-2020,Sardine,314.4534209,25.12162084,117.6812446,1023,175.8896245,Zone-B
30-11-2020,Mackerel,337.3793086,23.40983061,56.99795729,1027,33.54801121,Zone-B
01-12-2020,Mackerel,108.1923287,20.10384138,90.36130912,1006,126.0221653,Zone-C
02-12-2020,Salmon,162.2531982,18.52447164,195.9620374,1029,137.1657851,Zone-A
03-12-2020,Anchovy,344.359269,23.3279082,132.1026306,1082,91.05969236,Zone-A
04-12-2020,Mackerel,493.2349852,27.19807554,131.6287308,1090,130.1716284,Zone-B
05-12-2020,Anchovy,179.3889824,23.25185989,131.3212173,1015,190.7271343,Zone-A
